concept_id,concept_synonym_name,language_concept_id
921184556,Debio 1347 - SPU,4180186
921184556,DEBIO 1347,4180186
921184556,DEBIO 1347 (CH5183284),4180186
921184557,Decitabine,4180186
921184557,DECITABINE,4180186
921184557,Decitabine INJ,4180186
921184558,DEFACtinib (VS-6063) Tablet,4180186
921184558,VS-6063 vs placebo,4180186
921184558,DEFACTINIB,4180186
921184558,DEFACTINIB (VS-6063),4180186
921184559,"Deforolimus (AP23573, MK-8669) (IRB#08-110)",4180186
921184559,DEFOROLIMUS,4180186
921184559,RIDAFOROLIMUS (MK-8669),4180186
921184560,Degarelix INJ 80 mg,4180186
921184560,Degarelix INVEST INJ 240 mg,4180186
921184560,Degarelix INJ 240 mg (Loading Dose),4180186
921184560,Degarelix INVEST INJ 80 mg,4180186
921184560,Degarelix INVEST,4180186
921184560,DEGARELIX,4180186
921184561,Denileukin Diftitox (Single Pt Use),4180186
921184561,Denileukin Diftitox (IRB#05-060),4180186
921184561,DENILEUKIN DIFTITOX,4180186
921184562,DENINtuzumab (SGN-CD19A) INVEST,4180186
921184562,DENINtuzumab mafodotin (SGN-CD19A) INVEST,4180186
921184562,DENINTUZUMAB,4180186
921184562,DENINTUZUMAB (SGN-CD19A),4180186
921184563,DEPAtuxizumab mafodotin (ABT-414) INVEST,4180186
921184563,DEPATUXIZUMAB,4180186
921184563,DEPATUXIZUMAB MAFODOTIN (ABT-414),4180186
921184522,devimistat (CPI-613) INVEST,4180186
921184522,DEVIMISTAT,4180186
921184565,DHES0815A (RO7172369) INVEST,4180186
921184565,DHES0815A,4180186
921184565,DHES0815A (RO7172369),4180186
921184566,DIDEMNIN B,4180186
921184567,"Difluoromethylornithine (DFMO) Oral INVEST (PEDS) Oral Solution, 100 mg/mL",4180186
921184567,Difluoromethylornithine (DFMO),4180186
921184567,DIFLUOROMETHYLORNITHINE,4180186
921184567,DIFLUOROMETHYLORNITHINE (DFMO),4180186
921184568,DLYE5953A INVEST,4180186
921184568,DLYE5953A 2.4mg/kg infusion,4180186
921184568,DLYE5953A,4180186
921184569,DMUC4064A (IRB#08-098),4180186
921184569,DMUC4064A,4180186
921184570,DN24-02 INVEST,4180186
921184570,DN24-02,4180186
921184571,DNX-2401 INVEST,4180186
921184571,DNX-2401,4180186
921184572,DOCEtaxel (IRB#07-101),4180186
921184572,DOCEtaxel (IRB#02-129),4180186
921184572,Docetaxel (IRB#07-101),4180186
921184572,TAXOTERE (INV),4180186
921184572,DOCEtaxel INVEST,4180186
921184572,Docetaxel,4180186
921184572,DOCEtaxel INJ,4180186
921184572,Docetaxel (IRB#07-041),4180186
921184572,DOCEtaxel (IRB#07-041),4180186
921184572,TAXOTERE RP56976,4180186
921184572,Docetaxel (IRB#02-034),4180186
921184572,Docetaxel (IRB#05-128),4180186
921184572,Docetaxel (IRB#02-129),4180186
921184572,"Docetaxel Inj INV, 80 MG",4180186
921184572,DOCETAXEL,4180186
921184573,DOLASTATIN-10 200MCG/ML INJ,4180186
921184573,DOLASTATIN-10 200MCG/ML INJ.,4180186
921184573,DOLASTATIN-10,4180186
921184574,DOSTARlimab (TSR-042) INVEST,4180186
921184574,DOSTARLIMAB,4180186
921184574,DOSTARLIMAB (TSR-042),4180186
921184575,DOXOrubicin (for AI) INJ Admix,4180186
921184575,DOXOrubicin INJ,4180186
921184575,DOXOrubicin IVCI Admix,4180186
921184575,DOXOrubicin INVEST,4180186
921184575,DOXOrubicin IVCI,4180186
921184575,DOXOrubicin (for HAI) INJ Admix,4180186
921184575,DOXOrubicin (IRB#07-099),4180186
921184575,DOXORUBICIN,4180186
921184576,LIPOSOMAL DOXOrubicin (IRB#05-098),4180186
921184576,LIPOSOMAL DOXOrubicin INVEST,4180186
921184576,LIPOSOMAL DOXOrubicin (IRB#06-067),4180186
921184576,DOXIL 2MG/ML 20MG VIAL,4180186
921184576,LIPOSOMAL ENCAPSUL-DOXORUBICIN,4180186
921184576,LIPOSOMAL DOXORUBICIN,4180186
921184576,LIPOSOMAL DOXOrubicin (IRB#07-084),4180186
921184576,DOXIL,4180186
921184576,LIPOSOMAL DOXOrubicin INJ,4180186
921184576,DOXORUBICIN LIPOSOMAL,4180186
921184577,DS-3032B 13-171,4180186
921184577,DS-3032B Capsule,4180186
921184577,DS-3032b,4180186
921184577,DS-3032B,4180186
921184577,MILADEMETAN (DS-3032B),4180186
921184578,DS-3201b Oral CAPSULE INVEST,4180186
921184578,DS-3201B,4180186
921184578,DS-3201b Tablet,4180186
921184578,DS-3201b Capsule,4180186
921184578,valemetostat,4180186
921184578,DS-3201b,4180186
921184578,DS-3201b Oral TABLET INVEST,4180186
921184578,Investigational Take Home- DS-3201b,4180186
921184578,DS-3201b- 250mg daily,4180186
921184578,VALEMETOSTAT (DS-3201B),4180186
921184579,WEEKLY FOR 21 DYAS,4180186
921184579,DS-4152,4180186
921184580,DS-7423 Capsule,4180186
921184580,DS-7423,4180186
921184581,DSTP3086S INVEST,4180186
921184581,DSTP3086S,4180186
921184582,VS IT NEOPLAST. MENINGITIS,4180186
921184582,DTC101,4180186
921184583,DTRMWXHS-12 Capsule,4180186
921184583,DTRMWXHS-12 Oral CAPSULE INVEST,4180186
921184583,DTRMWXHS-12,4180186
921184584,durVAlumab (MEDI4736) INVEST,4180186
921184584,durVAlumab (MEDI4736) or Placebo INVEST,4180186
921184584,durVAlumab INJ,4180186
921184584,DURVAlumab (MEDI4736) INVEST Admix,4180186
921184584,DURVAlumab (MEDI4736) INVEST,4180186
921184584,DURVALUMAB,4180186
921184585,DUVElisib Oral (NF) Capsule,4180186
921184585,duvelisib 25mg tabs,4180186
921184585,DUVElisib (IPI-145) Capsule,4180186
921184585,Duvelisib 50mg,4180186
921184585,Duvelisib,4180186
921184585,duvelisib,4180186
921184585,duvelisib 25 mg oral capsule,4180186
921184585,duvelisib (#16-042),4180186
921184585,Duvelisib 75mg,4180186
921184585,Duvelisib 25mg,4180186
921184585,DUVElisib (IPI-145) Oral CAPSULE INVEST,4180186
921184585,DUVELISIB,4180186
921184586,DVA (VINDESINE),4180186
921184587,DX8951f (Exatecan) (IRB#00-051),4180186
921184587,DX8951f (Exatecan) (IRB#02-011),4180186
921184587,DX8951f (Exatecan),4180186
921184587,Dx8951f (Exatecan) IRB #02-116,4180186
921184587,Dx8951f (Exatecan) IRB # 02-116,4180186
921184587,DX-8951F,4180186
921184587,DX8951F,4180186
921184587,Dx8951f (Exatecan),4180186
921184587,DX-8951F (EXATECAN),4180186
921184587,Dx8951f (Exatecan) (IRB#02-116),4180186
921184587,DX8951F (Exatecan) (IRB#02-117),4180186
921184587,DX8951F (EXATECAN),4180186
921184588,DXDX (ESORUBICIN),4180186
921184589,E7080 Capsule,4180186
921184589,E7080 Capsule 10 mg (IRB#10-084),4180186
921184589,E7080 Capsule 4 mg (IRB#10-084),4180186
921184589,E7080,4180186
921184589,LENVATINIB,4180186
921184590,E7389 (Halichondrin B Analog) (IRB#06-027),4180186
921184590,E7389,4180186
921184590,ERIBULIN,4180186
921184591,EC1169 INVEST,4180186
921184591,EC1169,4180186
921184592,Eculizumab or Placebo (IRB#04-120),4180186
921184592,Eculizumab (IRB#05-071),4180186
921184592,Eculizumab Blind Dose or Placebo,4180186
921184592,ECULIZUMAB,4180186
921184593,LUS VINBLASTINE FOR LUNG CANCE,4180186
921184593,EDATREXATE,4180186
921184593,L IN COMBINATION WITH TAXOL,4180186
921184593,EDAM-10,4180186
921184594,Edotecarin (irb#03-070),4180186
921184594,Edotecarin,4180186
921184594,Edotecarin (IRB#03-056),4180186
921184594,Edotecarin (IRB#03-070),4180186
921184594,EDOTECARIN 20MG/4ML VIAL,4180186
921184594,Edotecarin (IRB#04-049),4180186
921184594,EDOTECARIN,4180186
921184595,Efatutazone (CS-7017) or Placebo Tablet,4180186
921184595,EFATUTAZONE,4180186
921184595,EFATUTAZONE (CS-7017),4180186
921184596,EGF816 Tablets,4180186
921184596,EGF816 Tablet,4180186
921184596,EGF816 Capsule,4180186
921184596,EGF816 Oral INVEST,4180186
921184596,EGF816 100 mg capsule,4180186
921184596,egf816,4180186
921184596,EGF816 100mg,4180186
921184596,EGF816 Capsule 50mg (IRB14-112),4180186
921184596,EGF816,4180186
921184596,NAZARTINIB (EGF816),4180186
921184597,Elacytarabine INVEST,4180186
921184597,ELACYTARABINE,4180186
921184598,ELOtuzumab (BMS-901608) INVEST,4180186
921184598,ELOTUZUMAB,4180186
921184599,EMACtuzumab (RO5509554) INVEST,4180186
921184599,EMACTUZUMAB,4180186
921184599,EMACTUZUMAB (RO5509554),4180186
921184600,EMD 121974 (Cilengitide) SPO-001-09,4180186
921184600,EMD 121974 (Cilengitide) (IRB#04-133),4180186
921184600,EMD 121974 (Cilengitide) (IRB#08-143),4180186
921184600,EMD 121974 (Cilengitide) (IRB#06-083),4180186
921184600,EMD 121974 (Cilengitide) (IRB#10-157),4180186
921184600,EMD121974 (Cilengitide) INVEST,4180186
921184600,EMD 121974,4180186
921184600,CILENGITIDE (EMD 121974),4180186
921184280,enASIdenib (AG-221 FORMULATION 2) Oral TABLET INVEST,4180186
921184280,enASIdenib (AG-221 FORMULATION 1) Oral TABLET INVEST,4180186
921184280,Enasidenib,4180186
921184280,enasidenib.,4180186
921184280,enASIdenib (AG-221 FORMULATION 1) Tablet,4180186
921184280,enASIdenib (AG-221) Oral TABLET INVEST,4180186
921184280,Enasidenib.,4180186
921184280,enASIdenib (AG-221) Tablet,4180186
921184280,Idhifa,4180186
921184280,idhifa,4180186
921184602,Encorafenib 75mg capsules,4180186
921184602,Encorafenib 75 mg capsules. 6 capsules po qD,4180186
921184602,encorafenib,4180186
921184602,Encorafenib (LGX818),4180186
921184602,encorafenib 75 mg capsule,4180186
921184602,enCORAfenib Oral (NF) Capsule,4180186
921184602,ENCORAfenib (LGX818) Capsule,4180186
921184602,Encorafenib,4180186
921184602,Braftovi 75 mg oral capsule,4180186
921184602,Encorafenib 75 mg capsule. 6 capsules po daily,4180186
921184602,ENCORAFENIB,4180186
921184339,Enfortumab vedotin (ASG-22CE) INVEST,4180186
921184339,enfortumab 112mg,4180186
921184604,ENMD-2076 50 mg capsule,4180186
921184604,ENMD-2076 Capsule,4180186
921184604,ENMD-2076 Capsule 50 mg (IRB#10-064),4180186
921184604,ENMD-2076 Capsule 225 mg (IRB#10-064),4180186
921184604,ENMD-2076,4180186
921184605,ENSARtinib Capsule,4180186
921184605,ensartinib,4180186
921184605,ENSARTINIB,4180186
921184606,Investigational: entinostat,4180186
921184606,Entinostat vs Placebo,4180186
921184606,Entinostat 1mg tablet,4180186
921184606,Entinostat (SNDX-275) or Placebo Tablet,4180186
921184606,17-073 investigational: entinostat,4180186
921184606,17-073 - Investigational: entinostat,4180186
921184606,IRB 17-073: entinostat,4180186
921184606,entinostat/placebo,4180186
921184606,Investigational: Entinostat,4180186
921184606,ENTINostat (SNDX-275) Tablet,4180186
921184606,Entinostat/placebo,4180186
921184606,17-073 Investigational: entinostat,4180186
921184606,Entinostat,4180186
921184606,ENTInostat (SNDX-275) Oral TABLET INVEST,4180186
921184606,Entinostat 5mg tablet,4180186
921184606,IRB 17-073 Investigational: Entinostat,4180186
921184606,entinostat,4180186
921184606,ENTINOSTAT,4180186
921184606,ENTINOSTAT (SNDX-275),4180186
921184607,entospletinib,4180186
921184607,entospletinib (GS-9973),4180186
921184607,IRB 17-555 Entospletinib,4180186
921184607,Entospletinib,4180186
921184607,ENTOSPLETinib (GS-9973) Oral TABLET INVEST,4180186
921184607,ENTOSPLETinib (GS-9973) Tablet,4180186
921184607,ENTOSPLEtinib (GS-9973) Oral TABLET INVEST,4180186
921184607,Investigation medication Entospletinib 200 mg tab,4180186
921184607,ENTOSPLETINIB,4180186
921184607,ENTOSPLETINIB (GS-9973),4180186
921184608,ENTRECtinib (RXDX-101) Sachet,4180186
921184608,Entrectinib 200 mg tabs,4180186
921184608,ENTRECTinib (RXDX-101) Formulation F1 Oral CAPSULE INVEST,4180186
921184608,ENTRECtinib (RXDX-101) Oral CAPSULE INVEST (PEDS),4180186
921184608,ENTRECTinib (RXDX-101) Capsule,4180186
921184608,Entrectinib,4180186
921184608,ENTRECtinib (RXDX-101) Formulation F1 Oral CAPSULE INVEST,4180186
921184608,entrectinib 16-026,4180186
921184608,ENTRECTinib (RXDX-101) Formulation F2A Capsule,4180186
921184608,Entrectinib 200mg capsules,4180186
921184608,ENTRECtinib (RXDX-101) Capsule.,4180186
921184608,enTRECTinib Oral STICK PACK (F15) INVEST (PEDS),4180186
921184608,enTRECTinib (RXDX-101) Oral CAPSULE (F06) INVEST (PEDS),4180186
921184608,entrectinib,4180186
921184608,ENTRECtinib,4180186
921184608,Entrectinib (RXDX-101-01),4180186
921184608,enTRECTinib (RXDX-101) Oral CAPSULE (F1) INVEST (PEDS),4180186
921184608,entrectinib 14-131,4180186
921184608,ENTRECtinib (RXDX-101) Formulation F2A Capsule.,4180186
921184608,Entrectinib cap 200 mg F1 IRB14-131,4180186
921184608,ENTRECtinib (RXDX-101) Oral CAPSULE INVEST,4180186
921184608,ENTRECtinib (RXDX-101) Formulation F06 Capsule.,4180186
921184608,ENTRECTINIB,4180186
921184609,Enzalutamide (MDV3100),4180186
921184609,Enzalutamide/placebo,4180186
921184609,Enzalutamide or Placebo Capsule,4180186
921184609,Enzalutamide or placebo,4180186
921184609,Enzalutamide vs Placebo,4180186
921184609,enzalutamide 40 mg oral capsule,4180186
921184609,xtandi,4180186
921184609,MDV3100 vs.Placebo,4180186
921184609,ENZALUTAMIDE 40 MG (IRB 13-231),4180186
921184609,Enzalutamide,4180186
921184609,enzalutamide vs Placebo,4180186
921184609,enzalutamide vs placebo,4180186
921184609,enazalutamide,4180186
921184609,enzalutamide 40 mg oral capsule (MDV3100) IRB #: 13-247,4180186
921184609,Enzalutamide (MDV3100) Capsule,4180186
921184609,Enzalutamide/Placebo,4180186
921184609,enzalutamide 40 mg oral capsule vs Placebo,4180186
921184609,enzalutamide/placebo,4180186
921184609,MDV3100/ IRB07-045 (Enzalutamide) 40 mg capsule,4180186
921184609,enzalutamide,4180186
921184609,ENZALUTAMIDE,4180186
921184610,"Enzastaurin (LY317615)Tablet INV, 125 mg",4180186
921184610,ENZASTAURIN (LY317615),4180186
921184611,Epacadostat 100 mg.,4180186
921184611,EPACAdostat (INCB024360) Oral TABLET INVEST,4180186
921184611,Epacadostat,4180186
921184611,EPACAdostat (INCB024360),4180186
921184611,Epacadostat 100 mg (Protocol 17-508),4180186
921184611,EPACAdostat (INCB024360) Tablet,4180186
921184611,EPACADOSTAT,4180186
921184611,EPACADOSTAT (INCB024360),4180186
921184612,EPIrubicin (IRB#04-065),4180186
921184612,Epirubicin (IRB#04-065),4180186
921184612,Epirubicin HCl (IRB#03-092),4180186
921184612,epirubicin INJ,4180186
921184612,EPIrubicin INJ,4180186
921184612,EPIRUBICIN,4180186
921184613,Epothilone D (KOS-862) (IRB#03-134),4180186
921184613,Epothilone D (KOS-862) (IRB#04-035),4180186
921184613,Epothilone D (IRB#03-113),4180186
921184613,EPOTHILONE D,4180186
921184613,Epothilone D,4180186
921184614,EPZ-5676 IVCI INVEST,4180186
921184614,EPZ-5676 (investigational agent),4180186
921184614,EPZ-5676 Study Medication,4180186
921184614,EPZ-5676,4180186
921184614,PINOMETOSTAT (EPZ-5676),4180186
921184615,EPZ-7438 Tablet,4180186
921184615,EPZ-7438,4180186
921184616,erdafitinib tablet,4180186
921184616,erdafitinib,4180186
921184616,Erdafitinib,4180186
921184616,erDAFItinib (JNJ-42756493) Tablet,4180186
921184616,erdafitinib 4mg tablets,4180186
921184616,ERDAFITINIB,4180186
921184590,eriBULIN Mesylate INVEST,4180186
921184590,eriBULIN INJ,4180186
921184590,Eribulin Mesylate INVEST,4180186
921184618,OSI-774 150MG TABLET,4180186
921184618,OSI-774 (Erlotinib) (IRB#07-103) 100 mg Tablet,4180186
921184618,"OSI-774 (Erlotinib)(IRB#02-010) Tab INV, 100 mg",4180186
921184618,OSI-774 (ERLOTinib) 25 mg Tab (IRB#05-127),4180186
921184618,OSI-774 OR PLACEBO (IRB#01-122) TAB 100 MG,4180186
921184618,"OSI-774 or Placebo (IRB#01-122) Tab, 100 mg",4180186
921184618,ERLOTinib (OSI-774) 100 mg Tab (IRB#06-098),4180186
921184618,"OSI-774 (IRB#03-031) Tablet INV, 100 mg",4180186
921184618,"OSI-774 (IRB#02-092) Tablet INV, 25 mg",4180186
921184618,NF-ERLOTINIB 150MG (OSI-774),4180186
921184618,erlotinib versus placebo,4180186
921184618,"OSI-774 (ERLOTinib) or Placebo Tab, 100 mg",4180186
921184618,"OSI-774 or Placebo (IRB#06-098) Tab, 150 mg",4180186
921184618,OSI-774 (Erlotinib) (IRB#07-103) 150 mg Tablet,4180186
921184618,erlotinib 150 mg oral tablet,4180186
921184618,OSI-774 (ERLOTinib) 150 mg Tab (IRB#06-098,4180186
921184618,erlotinib vs. placebo,4180186
921184618,erlotinib,4180186
921184618,OSI-774 (Erlotinib) (IRB#05-127) 25 mg Tablet,4180186
921184618,IRB# 12-278 Erlotinib 25 mg tablet,4180186
921184618,"OSI-774 (IRB#02-092) Tablet INV, 150 mg",4180186
921184618,OSI-774 (Erlotinib) (IRB#05-127) Tablet 150 mg,4180186
921184618,"OSI-774 (IRB#02-115) Tablet INV, 100 mg",4180186
921184618,"OSI-774 (Erlotinib IRB# 03-031) Tab INV, 100 mg",4180186
921184618,"OSI-774 (IRB#02-119) Tablet INV, 150 mg",4180186
921184618,"OSI-774 (IRB#04-078) (Erlotinib) Tablet INV,150 mg",4180186
921184618,ERLOTinib (OSI-774) 25 mg Tab (IRB#08-152),4180186
921184618,"OSI-774 (Erlotinib) Tablet INV, 150 mg",4180186
921184618,ERLOTinib (OSI-774) or Placebo Tablet,4180186
921184618,"OSI-774 (Erlotinib)(IRB#02-115) Tab INV, 150 mg",4180186
921184618,OSI-774 (Erlotinib) (IRB#05-127) 150 mg Tablet,4180186
921184618,OSI-774 (ERLOTinib) 25 mg Tab (IRB#07-103),4180186
921184618,OSI-774 (IRB#06-098 Open Label) 100 mg Tab,4180186
921184618,OSI-771 OR PLACEBO 150MG TAB,4180186
921184618,ERLOTinib (OSI-774) 25 mg (IRB#10-083),4180186
921184618,ERLOTinib (OSI-774) 25 mg (IRB#08-152),4180186
921184618,ERLOTinib (OSI-774) 100 mg Tablet (IRB#08-115),4180186
921184618,"OSI-774 (Erlotinib)(IRB#02-092) Tablet INV, 150 mg",4180186
921184618,NF-OSI-774 VS PLACEBO,4180186
921184618,OSI-774 (ERLOTinib) 25 mg (IRB#07-103),4180186
921184618,ERLOTinib (OSI-774) 100 mg Tablet (IRB#08-152),4180186
921184618,OSI-774 (Erlotinib) (IRB#04-078) 150 mg Tablet,4180186
921184618,ERLOTinib (OSI-774) Oral INVEST,4180186
921184618,OSI-774 (Erlotinib) (IRB#06-109) 100 mg Tablet,4180186
921184618,Tarceva/placebo,4180186
921184618,"OSI-774 (Erlotinib) Tab INV, 150 mg",4180186
921184618,"OSI-774 (IRB#02-010) Tablet INV, 25 mg",4180186
921184618,"OSI-774 (Erlotinib) Tab INV, 100 mg",4180186
921184618,OSI-774 OR PLACEBO 150MG TAB,4180186
921184618,Erloinib,4180186
921184618,OSI-774 (IRB#06-098 Open Label) 150 mg Tab,4180186
921184618,"OSI-774 (Erlotinib)(IRB#03-031) Tab INV, 25 mg",4180186
921184618,OSI-774 OR CEBO 150MG TAB,4180186
921184618,"OSI-774 (IRB#03-031) Tablet INV, 25 mg",4180186
921184618,IRB# 12-278 Erlotinib 150 mg tablet,4180186
921184618,"OSI-774 (Erlotinib)(IRB#02-039) Tab INV, 100 mg",4180186
921184618,OSI-774 (ERLOTinib) 150 mg Tab (IRB#07-103),4180186
921184618,OSI-774 (Erlotinib) Tablet 100 mg (IRB# 03-031),4180186
921184618,Erlotinib,4180186
921184618,Tarceva,4180186
921184618,ERLOTinib (OSI-774) 100 mg (IRB#10-083),4180186
921184618,Erlotinib Per Protocol 12-025,4180186
921184618,NF-OSI-774,4180186
921184618,NF-ERLOTINIB(INVESTIGATIONAL),4180186
921184618,"ERLOTinib (OSI-774) or Placebo Tablet, IRB #15-276",4180186
921184618,Erlotinib/ Placebo,4180186
921184618,ERLOTinib (OSI-774) 150 mg Tab (IRB#08-152),4180186
921184618,"OSI-774 (ERLOTinib) or Placebo Tab, 150 mg",4180186
921184618,Erlotonib,4180186
921184618,"OSI-774 (IRB#02-010) Tablet INV, 150 mg",4180186
921184618,"OSI-774 (Erlotinib) Tablet INV, 100 mg",4180186
921184618,OSI-774 (Erlotinib) (IRB#03-031) 100 mg Tablet,4180186
921184618,erlotinib 25 mg oral tablet,4180186
921184618,"OSI-774 (Erlotinib Irb#03-031) Tab INV, 100 mg",4180186
921184618,Tarveva,4180186
921184618,Ertlotinib,4180186
921184618,"OSI-774 (IRB#02-010) Tablet INV, 100 mg",4180186
921184618,"OSI-774 (IRB#02-092) Tablet INV, 100 mg",4180186
921184618,"OSI-774 or Placebo (IRB#06-098) Tab, 25 mg",4180186
921184618,"OSI-774 (Erlotinib) Tab INV (IRB#02-035), 150 mg",4180186
921184618,OSI-774 (Erlotinib) Tablet 150 mg,4180186
921184618,"OSI-774 (Erlotinib) Tablet INV, 25 mg",4180186
921184618,OSI-774 (Erlotinib) (IRB#02-010) 150 mg Tablet,4180186
921184618,"OSI-774 (Single-Pt-Use) Tablet INV, 100 mg",4180186
921184618,ERLOTinib (OSI-774) Tablet,4180186
921184618,OSI-774 OR PLACEBO 100MG TAB,4180186
921184618,"OSI-774 (IRB#02-039) Tablet INV, 100 mg",4180186
921184618,erlotinib 100 mg oral tablet,4180186
921184618,OSI-774 (IRB#06-098 Open Label) Tab 25 mg,4180186
921184618,"OSI-774 (IRB#02-115) Tablet INV, 150 mg",4180186
921184618,"OSI-774 (Erlotinib)(IRB#03-031) Tab INV, 100 mg",4180186
921184618,OST-771 OR PLACEBO 150MG TAB,4180186
921184618,"OSI-774 (Erlotinib) (IRB#04-078) Tablet INV, 150 m",4180186
921184618,ERLOTinib Tablet,4180186
921184618,OSI-774 100MG TABLET,4180186
921184618,"OSI-774 (Erlotinib)(IRB#02-115) Tab INV, 100 mg",4180186
921184618,"OSI-774 (IRB#02-035) Tablet INV, 100 mg",4180186
921184618,"OSI-774 (Erlotinib)(IRB#02-010) Tab INV, 150 mg",4180186
921184618,"OSI-774 (Erlotinib) (IRB#02-010) Tablet INV, 100 m",4180186
921184618,OSI-774 (Erlotinib) (IRB#02-010) 25 mg Tablet,4180186
921184618,"OSI-774 (Erlotinib) Tablet INV, 100 mg IRB#03-031",4180186
921184618,Tarceva (Erlotinib),4180186
921184618,NF-ERLOTINIB(TARCEVA),4180186
921184618,"OSI-774 (IRB#02-071) Tablet INV, 150 mg",4180186
921184618,OSI-774 (Erlotinib) (IRB#05-127) 100 mg Tablet,4180186
921184618,ERLOTinib,4180186
921184618,"OSI-774 or Placebo (IRB#06-098) Tab, 100 mg",4180186
921184618,"OSI-774 (Erlotinib)(IRB#02-035) Tab INV, 150 mg",4180186
921184618,"OSI-774 (Erlotinib) Tab INV, 150 mg IRB#02-035",4180186
921184618,"OSI-774 (Erlotinib) Tablet INV, 150 mg irb#02-010",4180186
921184618,"OSI-774 (IRB#04-078) Tablet INV, 150 mg",4180186
921184618,"OSI-774 (IRB#02-035) Tablet INV, 150 mg",4180186
921184618,OSI-774 25MG TABLET,4180186
921184618,ERLOTINIB,4180186
921184619,Ertumaxomab (IRB#07-155),4180186
921184619,ERTUMAXOMAB,4180186
921184620,ESTRAMUSTINE 60MG/ML INJ.,4180186
921184620,ESTRAMUSTINE,4180186
921184620,ESTRAMUSTINE 140MG CAPSULE,4180186
921184621,ET-743 (Single-Pt-Use),4180186
921184621,ET-743,4180186
921184622,ETirinotecan pegol (NKTR-102) INVEST,4180186
921184622,ETIRINOTECAN PEGOL,4180186
921184622,ETIRINOTECAN PEGOL (NKTR-102),4180186
921184623,etoposide,4180186
921184623,ETOPOSIDE 50MG CAPSULES,4180186
921184623,Etoposide INJ,4180186
921184623,ETOPOSIDE 50MG CAPSULE,4180186
921184623,Etoposide IVCI Admix,4180186
921184623,Etoposide IVCI,4180186
921184623,ETOPOSIDE,4180186
921184624,Everolimus 2 mg dispersible tablet (IRB 18-385),4180186
921184624,everolimus Oral Dispersible TABLET INVEST,4180186
921184624,everolimus Oral (NF) Dispersible Tablet,4180186
921184624,everolimus 10 mg oral tablet,4180186
921184624,EVERolimus (RAD001) Tablet,4180186
921184624,everolimus vs. placebo,4180186
921184624,everolimus Oral Dispersible TABLET INVEST (PEDS),4180186
921184624,everolimus,4180186
921184624,RAD001 (Everolimus),4180186
921184624,Certican (EVEROlimus),4180186
921184624,EVERolimus Dispersible Tablet,4180186
921184624,everolimus 5 mg oral tablet,4180186
921184624,everolimus 5 mg tablet IRB 16-1535,4180186
921184624,Afinitor 10 mg oral tablet,4180186
921184624,Zortress-Everolimus,4180186
921184624,zortress,4180186
921184624,#09-142 with Evrolimus,4180186
921184624,EVERolimus (RAD001) or Placebo Tablet,4180186
921184624,EVEROLIMUS,4180186
921184625,Exemestane Blinded Dose Capsule,4180186
921184625,"Exemestane (IRB#99-017) Tablet INV, 25 MG",4180186
921184625,"Exemestane (IRB#99-017) Tablet INV, 25 Mg",4180186
921184625,Exemestane Tablet,4180186
921184625,"Exemestane (IRB#04-104) Tablet INV, 25 MG",4180186
921184625,"EXEMESTANE (IRB#99-017) TAB INV, 25 MG",4180186
921184625,EXEMESTANE (IRB#99-017) TAB 25 MG,4180186
921184625,EXEMESTANE 25MG TABLET,4180186
921184625,EXEMESTANE,4180186
921184626,EZN-4176 INVEST,4180186
921184626,EZN-4176,4180186
921184627,F-652 INVEST,4180186
921184627,F-652,4180186
921184628,TRAStuzumab DERUXtecan (DS-8201a) INVEST,4180186
921184628,DS-8201a INVEST,4180186
921184628,TRAStuzumab deruxtecan (DS-8201a) INVEST,4180186
921184628,FAM-TRASTUZUMAB DERUXTECAN,4180186
921184629,Favid (IRB#05-046),4180186
921184629,FAVID,4180186
921184630,FAZ053 INVEST,4180186
921184630,FAZ053,4180186
921184631,FAZARABINE,4180186
921184631,FAZARABINE (ARA-AC),4180186
921184632,Fedratinib,4180186
921184632,FEDRATINIB,4180186
921184633,fenretinide,4180186
921184633,FENRETINIDE,4180186
921184633,Fenretinide (4-HPR) Oral Powder (Single Patient Use),4180186
921184633,Fenretinide,4180186
921184532,FIMEPInostat (CUDC-907) Capsule,4180186
921184532,Fimepinostat,4180186
921184532,fimepinostat,4180186
921184532,FIMEPINOSTAT,4180186
921184635,FK866,4180186
921184636,Flavopiridol (IRB#02-043),4180186
921184636,Flavopiridol (IRB#09-034),4180186
921184636,Flavopiridol (Alvocidib) (IRB#09-074),4180186
921184636,Flavopiridol (Compassionate use),4180186
921184636,Flavopiridol (IRB#00-060),4180186
921184636,Flavopiridol (Alvocidib) (IRB#09-074)*Latex Free*,4180186
921184636,Flavopiridol (IRB#05-136),4180186
921184636,Flavopiridol (IRB#04-075),4180186
921184636,Flavopiridol (IRB#03-146),4180186
921184636,Flavopiridol (Alvocidib) (IRB#09-034),4180186
921184636,Flavopiridol (IRB#05-109),4180186
921184636,FLAVOPIRIDOL,4180186
921184636,Flavopiridol,4180186
921184636,Flavopiridol (IRB#04-038),4180186
921184636,Flavopiridol (IRB#00-091),4180186
921184636,FLAVOPIRIDOL 4.5MG/ML INJ.,4180186
921184636,Flavopiridol (IRB#02-034),4180186
921184636,Flavopiridol (irb#03-081),4180186
921184636,Flavopiridol (IRB#02-024),4180186
921184636,Flavopiridol (IRB#04-075) (latex free),4180186
921184636,Flavopiridol INVEST,4180186
